indice,ano,mes,variacao_mensal
SELIC,1986,6,0.17800000
SELIC,1986,6,0.18500000
SELIC,1986,6,0.18310000
SELIC,1986,6,0.18760000
SELIC,1986,6,0.18400000
SELIC,1986,6,0.18310000
SELIC,1986,6,0.18260000
SELIC,1986,6,0.18140000
SELIC,1986,6,0.18240000
SELIC,1986,6,0.18160000
SELIC,1986,6,0.18180000
SELIC,1986,6,0.18140000
SELIC,1986,6,0.18100000
SELIC,1986,6,0.18120000
SELIC,1986,6,0.18100000
SELIC,1986,6,0.18240000
SELIC,1986,6,0.18210000
SELIC,1986,6,0.18180000
SELIC,1986,6,0.18270000
SELIC,1986,7,0.18280000
SELIC,1986,7,0.18770000
SELIC,1986,7,0.20480000
SELIC,1986,7,0.23310000
SELIC,1986,7,0.23350000
SELIC,1986,7,0.23300000
SELIC,1986,7,0.23690000
SELIC,1986,7,0.23910000
SELIC,1986,7,0.23920000
SELIC,1986,7,0.23930000
SELIC,1986,7,0.23800000
SELIC,1986,7,0.23830000
SELIC,1986,7,0.23830000
SELIC,1986,7,0.23880000
SELIC,1986,7,0.23890000
SELIC,1986,7,0.23960000
SELIC,1986,7,0.24780000
SELIC,1986,7,0.24870000
SELIC,1986,7,0.24950000
SELIC,1986,7,0.25080000
SELIC,1986,7,0.25080000
SELIC,1986,7,0.25070000
SELIC,1986,7,0.25080000
SELIC,1986,8,0.25130000
SELIC,1986,8,0.25230000
SELIC,1986,8,0.25340000
SELIC,1986,8,0.25510000
SELIC,1986,8,0.26600000
SELIC,1986,8,0.32040000
SELIC,1986,8,0.37910000
SELIC,1986,8,0.37540000
SELIC,1986,8,0.38490000
SELIC,1986,8,0.38590000
SELIC,1986,8,0.39460000
SELIC,1986,8,0.39760000
SELIC,1986,8,0.39620000
SELIC,1986,8,0.39540000
SELIC,1986,8,0.39750000
SELIC,1986,8,0.39830000
SELIC,1986,8,0.39800000
SELIC,1986,8,0.39790000
SELIC,1986,8,0.39810000
SELIC,1986,8,0.39780000
SELIC,1986,8,0.39880000
SELIC,1986,9,0.39070000
SELIC,1986,9,0.39150000
SELIC,1986,9,0.39280000
SELIC,1986,9,0.39170000
SELIC,1986,9,0.39200000
SELIC,1986,9,0.39140000
SELIC,1986,9,0.39230000
SELIC,1986,9,0.39190000
SELIC,1986,9,0.39190000
SELIC,1986,9,0.39190000
SELIC,1986,9,0.39190000
SELIC,1986,9,0.39190000
SELIC,1986,9,0.39420000
SELIC,1986,9,0.39470000
SELIC,1986,9,0.39560000
SELIC,1986,9,0.39640000
SELIC,1986,9,0.39750000
SELIC,1986,9,0.39630000
SELIC,1986,9,0.39700000
SELIC,1986,9,0.39670000
SELIC,1986,9,0.39750000
SELIC,1986,9,0.39780000
SELIC,1986,10,0.18290000
SELIC,1986,10,0.19870000
SELIC,1986,10,0.21330000
SELIC,1986,10,0.23370000
SELIC,1986,10,0.23510000
SELIC,1986,10,0.23690000
SELIC,1986,10,0.24210000
SELIC,1986,10,0.24300000
SELIC,1986,10,0.24220000
SELIC,1986,10,0.24220000
SELIC,1986,10,0.24280000
SELIC,1986,10,0.24340000
SELIC,1986,10,0.24250000
SELIC,1986,10,0.24320000
SELIC,1986,10,0.24300000
SELIC,1986,10,0.24300000
SELIC,1986,10,0.24280000
SELIC,1986,10,0.24280000
SELIC,1986,10,0.24300000
SELIC,1986,10,0.24330000
SELIC,1986,10,0.24310000
SELIC,1986,10,0.24340000
SELIC,1986,10,0.25460000
SELIC,1986,11,0.32820000
SELIC,1986,11,0.33610000
SELIC,1986,11,0.33640000
SELIC,1986,11,0.33610000
SELIC,1986,11,0.33450000
SELIC,1986,11,0.33070000
SELIC,1986,11,0.32200000
SELIC,1986,11,0.32320000
SELIC,1986,11,0.32370000
SELIC,1986,11,0.32520000
SELIC,1986,11,0.32660000
SELIC,1986,11,0.32640000
SELIC,1986,11,0.32650000
SELIC,1986,11,0.32330000
SELIC,1986,11,0.32650000
SELIC,1986,11,0.33610000
SELIC,1986,11,0.36450000
SELIC,1986,11,0.40490000
SELIC,1986,11,0.41560000
SELIC,1986,11,0.42430000
SELIC,1986,12,0.65070000
SELIC,1986,12,0.80590000
SELIC,1986,12,0.76490000
SELIC,1986,12,0.73710000
SELIC,1986,12,0.74240000
SELIC,1986,12,0.77780000
SELIC,1986,12,0.84500000
SELIC,1986,12,0.86040000
SELIC,1986,12,0.82160000
SELIC,1986,12,0.82160000
SELIC,1986,12,0.82230000
SELIC,1986,12,0.81180000
SELIC,1986,12,0.82630000
SELIC,1986,12,0.83370000
SELIC,1986,12,0.83210000
SELIC,1986,12,0.84580000
SELIC,1986,12,0.85580000
SELIC,1986,12,0.85580000
SELIC,1986,12,0.85580000
SELIC,1986,12,0.86600000
SELIC,1986,12,1.15560000
SELIC,1986,12,1.15560000
SELIC,1987,1,1.15560000
SELIC,1987,1,1.84880000
SELIC,1987,1,1.78360000
SELIC,1987,1,1.77500000
SELIC,1987,1,1.79970000
SELIC,1987,1,2.50810000
SELIC,1987,1,2.49180000
SELIC,1987,1,2.50470000
SELIC,1987,1,2.51750000
SELIC,1987,1,2.66430000
SELIC,1987,1,2.65190000
SELIC,1987,1,2.65190000
SELIC,1987,1,2.65670000
SELIC,1987,1,2.65800000
SELIC,1987,1,2.65140000
SELIC,1987,1,3.21780000
SELIC,1987,1,3.21610000
SELIC,1987,1,3.20540000
SELIC,1987,1,3.20890000
SELIC,1987,1,3.20450000
SELIC,1987,1,3.21150000
SELIC,1987,2,5.86140000
SELIC,1987,2,5.85900000
SELIC,1987,2,5.86000000
SELIC,1987,2,5.85620000
SELIC,1987,2,5.96180000
SELIC,1987,2,8.82050000
SELIC,1987,2,11.29420000
SELIC,1987,2,11.81940000
SELIC,1987,2,11.83340000
SELIC,1987,2,11.84300000
SELIC,1987,2,11.79220000
SELIC,1987,2,11.86150000
SELIC,1987,2,11.86940000
SELIC,1987,2,11.86590000
SELIC,1987,2,11.89140000
SELIC,1987,2,11.90370000
SELIC,1987,2,11.90720000
SELIC,1987,2,8.51750000
SELIC,1987,2,3.51500000
SELIC,1987,2,2.98370000
SELIC,1987,3,2.98370000
SELIC,1987,3,3.02160000
SELIC,1987,3,3.82710000
SELIC,1987,3,3.80700000
SELIC,1987,3,3.80700000
SELIC,1987,3,3.79610000
SELIC,1987,3,2.42780000
SELIC,1987,3,1.74630000
SELIC,1987,3,3.06660000
SELIC,1987,3,3.07020000
SELIC,1987,3,3.08560000
SELIC,1987,3,3.11880000
SELIC,1987,3,3.17380000
SELIC,1987,3,3.22770000
SELIC,1987,3,3.22740000
SELIC,1987,3,3.22740000
SELIC,1987,3,3.22740000
SELIC,1987,3,3.22770000
SELIC,1987,3,3.22770000
SELIC,1987,3,3.22770000
SELIC,1987,4,3.22740000
SELIC,1987,4,3.22710000
SELIC,1987,4,3.22650000
SELIC,1987,4,4.22160000
SELIC,1987,4,4.23910000
SELIC,1987,4,4.26180000
SELIC,1987,4,5.84730000
SELIC,1987,4,5.87360000
SELIC,1987,4,5.89060000
SELIC,1987,4,5.89110000
SELIC,1987,4,5.94130000
SELIC,1987,4,6.07240000
SELIC,1987,4,6.09660000
SELIC,1987,4,6.12490000
SELIC,1987,4,6.14390000
SELIC,1987,4,7.43510000
SELIC,1987,4,9.08330000
SELIC,1987,4,9.10470000
SELIC,1987,4,9.26770000
SELIC,1987,5,9.43410000
SELIC,1987,5,9.47850000
SELIC,1987,5,9.62280000
SELIC,1987,5,22.59790000
SELIC,1987,5,22.81120000
SELIC,1987,5,41.56560000
SELIC,1987,5,42.01970000
SELIC,1987,5,42.83480000
SELIC,1987,5,43.48960000
SELIC,1987,5,8.73150000
SELIC,1987,5,8.90550000
SELIC,1987,5,9.03650000
SELIC,1987,5,9.16990000
SELIC,1987,5,9.46490000
SELIC,1987,5,10.23860000
SELIC,1987,5,10.89970000
SELIC,1987,5,12.83610000
SELIC,1987,5,12.93480000
SELIC,1987,5,13.04470000
SELIC,1987,5,13.30620000
SELIC,1987,6,13.29160000
SELIC,1987,6,13.14680000
SELIC,1987,6,12.95770000
SELIC,1987,6,12.90720000
SELIC,1987,6,12.93860000
SELIC,1987,6,12.87120000
SELIC,1987,6,12.73260000
SELIC,1987,6,12.47600000
SELIC,1987,6,12.00910000
SELIC,1987,6,10.51320000
SELIC,1987,6,4.24740000
SELIC,1987,6,3.99110000
SELIC,1987,6,3.75510000
SELIC,1987,6,3.51530000
SELIC,1987,6,3.29470000
SELIC,1987,6,3.10530000
SELIC,1987,6,2.92420000
SELIC,1987,6,2.76990000
SELIC,1987,6,2.65820000
SELIC,1987,6,2.51440000
SELIC,1987,6,2.42730000
SELIC,1987,7,1.97450000
SELIC,1987,7,1.85120000
SELIC,1987,7,1.73690000
SELIC,1987,7,1.73010000
SELIC,1987,7,1.73400000
SELIC,1987,7,1.73400000
SELIC,1987,7,1.62240000
SELIC,1987,7,1.56920000
SELIC,1987,7,1.51540000
SELIC,1987,7,1.46300000
SELIC,1987,7,1.46470000
SELIC,1987,7,1.46330000
SELIC,1987,7,1.41250000
SELIC,1987,7,1.41570000
SELIC,1987,7,1.42000000
SELIC,1987,7,1.43300000
SELIC,1987,7,1.45690000
SELIC,1987,7,1.47610000
SELIC,1987,7,1.48410000
SELIC,1987,7,1.49350000
SELIC,1987,7,1.47180000
SELIC,1987,7,1.41200000
SELIC,1987,7,1.35140000
SELIC,1987,8,1.35400000
SELIC,1987,8,1.33240000
SELIC,1987,8,1.31450000
SELIC,1987,8,1.29560000
SELIC,1987,8,1.30190000
SELIC,1987,8,1.32160000
SELIC,1987,8,1.36030000
SELIC,1987,8,1.38300000
SELIC,1987,8,1.42300000
SELIC,1987,8,1.44060000
SELIC,1987,8,1.48200000
SELIC,1987,8,1.48370000
SELIC,1987,8,1.49380000
SELIC,1987,8,1.50610000
SELIC,1987,8,1.61310000
SELIC,1987,8,1.74400000
SELIC,1987,8,1.83960000
SELIC,1987,8,1.92620000
SELIC,1987,8,1.98860000
SELIC,1987,8,2.02070000
SELIC,1987,8,2.01240000
SELIC,1987,9,1.98080000
SELIC,1987,9,2.01240000
SELIC,1987,9,2.01440000
SELIC,1987,9,2.01400000
SELIC,1987,9,1.98330000
SELIC,1987,9,1.90820000
SELIC,1987,9,1.73460000
SELIC,1987,9,1.52790000
SELIC,1987,9,1.52740000
SELIC,1987,9,1.52910000
SELIC,1987,9,1.53260000
SELIC,1987,9,1.52580000
SELIC,1987,9,1.49420000
SELIC,1987,9,1.32000000
SELIC,1987,9,1.12700000
SELIC,1987,9,1.13670000
SELIC,1987,9,1.13170000
SELIC,1987,9,1.13690000
SELIC,1987,9,1.14900000
SELIC,1987,9,1.21060000
SELIC,1987,9,1.25270000
SELIC,1987,10,1.37460000
SELIC,1987,10,1.40060000
SELIC,1987,10,1.40990000
SELIC,1987,10,1.42600000
SELIC,1987,10,1.45940000
SELIC,1987,10,1.46100000
SELIC,1987,10,1.48650000
SELIC,1987,10,1.52600000
SELIC,1987,10,1.69370000
SELIC,1987,10,1.82460000
SELIC,1987,10,1.94220000
SELIC,1987,10,2.54470000
SELIC,1987,10,2.54050000
SELIC,1987,10,2.54270000
SELIC,1987,10,2.53860000
SELIC,1987,10,2.54150000
SELIC,1987,10,2.50710000
SELIC,1987,10,2.40930000
SELIC,1987,10,2.41250000
SELIC,1987,10,2.43540000
SELIC,1987,10,2.44340000
SELIC,1987,11,2.80170000
SELIC,1987,11,2.84600000
SELIC,1987,11,2.87570000
SELIC,1987,11,2.93280000
SELIC,1987,11,3.01220000
SELIC,1987,11,3.12900000
SELIC,1987,11,3.29380000
SELIC,1987,11,3.35670000
SELIC,1987,11,3.52280000
SELIC,1987,11,3.71060000
SELIC,1987,11,3.69060000
SELIC,1987,11,3.72100000
SELIC,1987,11,3.73230000
SELIC,1987,11,3.86370000
SELIC,1987,11,4.20760000
SELIC,1987,11,4.32320000
SELIC,1987,11,4.32130000
SELIC,1987,11,4.48400000
SELIC,1987,11,4.69950000
SELIC,1987,11,4.70920000
SELIC,1987,12,3.72420000
SELIC,1987,12,3.74210000
SELIC,1987,12,3.80500000
SELIC,1987,12,3.90050000
SELIC,1987,12,3.91570000
SELIC,1987,12,3.95330000
SELIC,1987,12,3.99150000
SELIC,1987,12,3.98940000
SELIC,1987,12,3.94990000
SELIC,1987,12,3.92340000
SELIC,1987,12,3.89450000
SELIC,1987,12,3.85870000
SELIC,1987,12,3.78000000
SELIC,1987,12,3.64320000
SELIC,1987,12,3.47800000
SELIC,1987,12,3.35730000
SELIC,1987,12,3.19940000
SELIC,1987,12,3.19940000
SELIC,1987,12,3.26500000
SELIC,1987,12,3.30060000
SELIC,1987,12,3.42090000
SELIC,1987,12,3.42090000
SELIC,1988,1,4.29590000
SELIC,1988,1,4.39080000
SELIC,1988,1,4.46750000
SELIC,1988,1,4.56660000
SELIC,1988,1,4.54640000
SELIC,1988,1,4.62570000
SELIC,1988,1,4.71510000
SELIC,1988,1,4.81950000
SELIC,1988,1,5.68550000
SELIC,1988,1,5.84400000
SELIC,1988,1,5.84400000
SELIC,1988,1,6.12830000
SELIC,1988,1,6.43550000
SELIC,1988,1,6.58360000
SELIC,1988,1,8.43580000
SELIC,1988,1,8.64400000
SELIC,1988,1,8.65720000
SELIC,1988,1,8.77690000
SELIC,1988,1,8.88390000
SELIC,1988,1,8.91090000
SELIC,1988,2,7.29200000
SELIC,1988,2,7.15790000
SELIC,1988,2,7.08120000
SELIC,1988,2,7.00790000
SELIC,1988,2,6.92880000
SELIC,1988,2,7.04860000
SELIC,1988,2,7.06300000
SELIC,1988,2,7.08510000
SELIC,1988,2,9.43410000
SELIC,1988,2,9.39990000
SELIC,1988,2,9.39990000
SELIC,1988,2,9.31280000
SELIC,1988,2,9.29300000
SELIC,1988,2,9.21310000
SELIC,1988,2,9.22640000
SELIC,1988,2,9.41630000
SELIC,1988,2,9.45480000
SELIC,1988,2,9.49280000
SELIC,1988,2,9.49210000
SELIC,1988,3,5.70750000
SELIC,1988,3,5.54100000
SELIC,1988,3,5.36630000
SELIC,1988,3,5.36230000
SELIC,1988,3,5.36150000
SELIC,1988,3,5.36580000
SELIC,1988,3,5.37450000
SELIC,1988,3,5.38290000
SELIC,1988,3,4.24740000
SELIC,1988,3,4.24920000
SELIC,1988,3,4.26180000
SELIC,1988,3,4.26760000
SELIC,1988,3,4.27590000
SELIC,1988,3,4.30170000
SELIC,1988,3,4.32680000
SELIC,1988,3,4.32060000
SELIC,1988,3,4.31660000
SELIC,1988,3,4.43910000
SELIC,1988,3,4.60680000
SELIC,1988,3,4.82990000
SELIC,1988,3,5.09970000
SELIC,1988,3,5.12860000
SELIC,1988,4,7.88070000
SELIC,1988,4,8.25930000
SELIC,1988,4,8.67840000
SELIC,1988,4,9.09640000
SELIC,1988,4,9.09640000
SELIC,1988,4,9.89060000
SELIC,1988,4,10.39960000
SELIC,1988,4,10.80090000
SELIC,1988,4,11.15290000
SELIC,1988,4,11.10570000
SELIC,1988,4,11.24220000
SELIC,1988,4,11.77390000
SELIC,1988,4,12.01440000
SELIC,1988,4,12.00020000
SELIC,1988,4,13.49910000
SELIC,1988,4,13.73070000
SELIC,1988,4,12.97870000
SELIC,1988,4,10.49350000
SELIC,1988,4,8.62560000
SELIC,1988,5,8.02220000
SELIC,1988,5,8.07730000
SELIC,1988,5,9.03440000
SELIC,1988,5,9.06260000
SELIC,1988,5,9.07980000
SELIC,1988,5,9.00840000
SELIC,1988,5,8.19360000
SELIC,1988,5,8.51620000
SELIC,1988,5,8.32860000
SELIC,1988,5,8.20680000
SELIC,1988,5,7.93680000
SELIC,1988,5,7.96310000
SELIC,1988,5,7.95510000
SELIC,1988,5,7.97780000
SELIC,1988,5,6.57380000
SELIC,1988,5,6.32280000
SELIC,1988,5,5.89670000
SELIC,1988,5,5.91050000
SELIC,1988,5,5.96610000
SELIC,1988,5,5.98470000
SELIC,1988,6,5.96370000
SELIC,1988,6,5.96650000
SELIC,1988,6,6.01300000
SELIC,1988,6,6.08540000
SELIC,1988,6,6.08350000
SELIC,1988,6,6.08590000
SELIC,1988,6,6.09810000
SELIC,1988,6,6.12780000
SELIC,1988,6,6.32730000
SELIC,1988,6,6.63260000
SELIC,1988,6,6.62420000
SELIC,1988,6,6.65040000
SELIC,1988,6,7.00140000
SELIC,1988,6,6.99040000
SELIC,1988,6,7.02330000
SELIC,1988,6,7.13890000
SELIC,1988,6,9.39280000
SELIC,1988,6,10.54000000
SELIC,1988,6,10.31490000
SELIC,1988,6,10.34280000
SELIC,1988,6,10.36460000
SELIC,1988,6,7.88610000
SELIC,1988,7,6.97950000
SELIC,1988,7,7.14840000
SELIC,1988,7,7.27270000
SELIC,1988,7,7.41030000
SELIC,1988,7,7.62840000
SELIC,1988,7,8.15530000
SELIC,1988,7,8.86560000
SELIC,1988,7,8.79900000
SELIC,1988,7,9.12540000
SELIC,1988,7,9.99910000
SELIC,1988,7,11.84390000
SELIC,1988,7,12.82290000
SELIC,1988,7,13.85090000
SELIC,1988,7,21.39850000
SELIC,1988,7,21.39700000
SELIC,1988,7,21.51030000
SELIC,1988,7,22.77550000
SELIC,1988,7,25.88640000
SELIC,1988,7,25.89930000
SELIC,1988,7,25.82970000
SELIC,1988,7,25.83340000
SELIC,1988,8,11.32360000
SELIC,1988,8,11.37340000
SELIC,1988,8,11.36240000
SELIC,1988,8,11.36240000
SELIC,1988,8,11.36160000
SELIC,1988,8,11.35820000
SELIC,1988,8,11.34810000
SELIC,1988,8,9.37510000
SELIC,1988,8,7.69600000
SELIC,1988,8,7.15630000
SELIC,1988,8,7.14340000
SELIC,1988,8,7.08510000
SELIC,1988,8,6.99260000
SELIC,1988,8,7.04860000
SELIC,1988,8,6.74210000
SELIC,1988,8,6.74050000
SELIC,1988,8,6.70930000
SELIC,1988,8,6.67660000
SELIC,1988,8,6.87200000
SELIC,1988,8,6.86120000
SELIC,1988,8,6.97240000
SELIC,1988,8,7.11170000
SELIC,1988,8,9.97960000
SELIC,1988,9,9.97960000
SELIC,1988,9,10.32730000
SELIC,1988,9,11.22130000
SELIC,1988,9,12.38150000
SELIC,1988,9,13.05720000
SELIC,1988,9,14.89950000
SELIC,1988,9,15.00300000
SELIC,1988,9,14.81180000
SELIC,1988,9,14.81610000
SELIC,1988,9,15.01500000
SELIC,1988,9,15.31080000
SELIC,1988,9,15.92570000
SELIC,1988,9,15.86340000
SELIC,1988,9,16.06260000
SELIC,1988,9,16.07310000
SELIC,1988,9,16.22640000
SELIC,1988,9,16.13140000
SELIC,1988,9,16.86230000
SELIC,1988,9,23.86460000
SELIC,1988,9,23.83250000
SELIC,1988,9,24.00570000
SELIC,1988,10,23.86290000
SELIC,1988,10,23.87990000
SELIC,1988,10,23.89350000
SELIC,1988,10,23.92920000
SELIC,1988,10,24.01420000
SELIC,1988,10,25.44300000
SELIC,1988,10,26.89990000
SELIC,1988,10,63.40280000
SELIC,1988,10,32.23260000
SELIC,1988,10,32.72500000
SELIC,1988,10,32.73190000
SELIC,1988,10,33.19670000
SELIC,1988,10,34.23650000
SELIC,1988,10,36.01890000
SELIC,1988,10,36.88280000
SELIC,1988,10,37.92020000
SELIC,1988,10,38.14070000
SELIC,1988,10,28.15130000
SELIC,1988,10,25.59490000
SELIC,1988,11,21.28120000
SELIC,1988,11,21.23720000
SELIC,1988,11,21.08460000
SELIC,1988,11,21.14640000
SELIC,1988,11,21.23110000
SELIC,1988,11,21.13730000
SELIC,1988,11,21.10560000
SELIC,1988,11,21.03940000
SELIC,1988,11,20.97490000
SELIC,1988,11,20.36890000
SELIC,1988,11,19.03210000
SELIC,1988,11,19.02660000
SELIC,1988,11,19.01980000
SELIC,1988,11,18.96660000
SELIC,1988,11,18.89450000
SELIC,1988,11,17.65980000
SELIC,1988,11,16.10690000
SELIC,1988,11,15.84960000
SELIC,1988,11,15.94420000
SELIC,1988,11,15.91180000
SELIC,1988,11,16.23120000
SELIC,1988,12,14.86370000
SELIC,1988,12,14.77840000
SELIC,1988,12,14.73860000
SELIC,1988,12,14.74820000
SELIC,1988,12,14.78910000
SELIC,1988,12,15.42810000
SELIC,1988,12,15.81400000
SELIC,1988,12,16.17010000
SELIC,1988,12,16.87330000
SELIC,1988,12,17.57090000
SELIC,1988,12,18.57010000
SELIC,1988,12,19.28370000
SELIC,1988,12,20.37030000
SELIC,1988,12,22.02410000
SELIC,1988,12,23.69070000
SELIC,1988,12,24.82680000
SELIC,1988,12,24.98920000
SELIC,1988,12,24.91500000
SELIC,1988,12,26.91130000
SELIC,1988,12,27.20560000
SELIC,1988,12,27.41210000
SELIC,1988,12,27.41210000
SELIC,1989,1,20.99580000
SELIC,1989,1,21.22350000
SELIC,1989,1,21.26760000
SELIC,1989,1,20.91050000
SELIC,1989,1,21.02890000
SELIC,1989,1,20.91350000
SELIC,1989,1,20.81360000
SELIC,1989,1,21.04390000
SELIC,1989,1,20.82850000
SELIC,1989,1,25.02650000
SELIC,1989,1,7.09500000
SELIC,1989,1,7.09500000
SELIC,1989,1,7.09500000
SELIC,1989,1,7.09500000
SELIC,1989,1,7.14840000
SELIC,1989,1,7.12060000
SELIC,1989,1,7.01620000
SELIC,1989,1,7.07570000
SELIC,1989,1,7.40970000
SELIC,1989,1,7.78150000
SELIC,1989,2,8.28660000
SELIC,1989,2,8.45780000
SELIC,1989,2,8.75350000
SELIC,1989,2,8.75350000
SELIC,1989,2,8.71160000
SELIC,1989,2,9.20470000
SELIC,1989,2,10.10720000
SELIC,1989,2,10.75900000
SELIC,1989,2,11.15290000
SELIC,1989,2,11.17290000
SELIC,1989,2,11.53170000
SELIC,1989,2,11.84570000
SELIC,1989,2,11.91340000
SELIC,1989,2,12.09650000
SELIC,1989,2,12.01270000
SELIC,1989,2,11.56260000
SELIC,1989,2,10.98220000
SELIC,1989,2,10.39180000
SELIC,1989,3,9.78830000
SELIC,1989,3,8.92450000
SELIC,1989,3,9.25020000
SELIC,1989,3,9.59300000
SELIC,1989,3,9.50210000
SELIC,1989,3,9.55830000
SELIC,1989,3,9.53600000
SELIC,1989,3,9.53530000
SELIC,1989,3,9.50360000
SELIC,1989,3,9.41060000
SELIC,1989,3,9.32340000
SELIC,1989,3,8.84810000
SELIC,1989,3,8.71690000
SELIC,1989,3,8.22070000
SELIC,1989,3,7.34660000
SELIC,1989,3,7.07180000
SELIC,1989,3,7.00140000
SELIC,1989,3,6.66820000
SELIC,1989,3,6.47230000
SELIC,1989,3,6.11360000
SELIC,1989,3,5.83510000
SELIC,1989,4,5.74720000
SELIC,1989,4,5.43340000
SELIC,1989,4,5.31020000
SELIC,1989,4,4.94450000
SELIC,1989,4,4.57350000
SELIC,1989,4,4.32540000
SELIC,1989,4,4.04760000
SELIC,1989,4,3.76690000
SELIC,1989,4,3.42640000
SELIC,1989,4,2.98720000
SELIC,1989,4,2.60480000
SELIC,1989,4,2.21210000
SELIC,1989,4,2.24850000
SELIC,1989,4,2.25300000
SELIC,1989,4,2.24020000
SELIC,1989,4,2.19840000
SELIC,1989,4,2.19840000
SELIC,1989,4,2.19970000
SELIC,1989,4,2.19970000
SELIC,1989,5,2.18960000
SELIC,1989,5,2.19270000
SELIC,1989,5,2.25940000
SELIC,1989,5,2.41020000
SELIC,1989,5,2.53930000
SELIC,1989,5,2.53520000
SELIC,1989,5,2.52890000
SELIC,1989,5,2.56960000
SELIC,1989,5,2.61180000
SELIC,1989,5,2.63490000
SELIC,1989,5,2.66250000
SELIC,1989,5,2.60630000
SELIC,1989,5,2.57030000
SELIC,1989,5,2.52190000
SELIC,1989,5,2.41860000
SELIC,1989,5,2.42950000
SELIC,1989,5,2.44340000
SELIC,1989,5,3.06830000
SELIC,1989,5,3.15060000
SELIC,1989,5,3.85670000
SELIC,1989,5,4.40150000
SELIC,1989,6,4.77660000
SELIC,1989,6,5.25770000
SELIC,1989,6,5.28000000
SELIC,1989,6,5.70940000
SELIC,1989,6,6.21570000
SELIC,1989,6,7.06460000
SELIC,1989,6,7.67580000
SELIC,1989,6,8.18160000
SELIC,1989,6,9.27200000
SELIC,1989,6,13.55260000
SELIC,1989,6,19.68760000
SELIC,1989,6,19.93750000
SELIC,1989,6,20.04060000
SELIC,1989,6,20.23520000
SELIC,1989,6,20.47990000
SELIC,1989,6,20.78390000
SELIC,1989,6,27.01790000
SELIC,1989,6,39.84380000
SELIC,1989,6,39.72170000
SELIC,1989,6,39.39060000
SELIC,1989,6,35.95340000
SELIC,1989,6,37.38110000
SELIC,1989,7,31.56510000
SELIC,1989,7,27.05810000
SELIC,1989,7,28.41450000
SELIC,1989,7,29.25380000
SELIC,1989,7,28.98710000
SELIC,1989,7,29.99210000
SELIC,1989,7,29.50630000
SELIC,1989,7,29.86360000
SELIC,1989,7,31.26270000
SELIC,1989,7,30.85010000
SELIC,1989,7,34.92420000
SELIC,1989,7,32.83080000
SELIC,1989,7,31.79210000
SELIC,1989,7,30.30180000
SELIC,1989,7,30.56940000
SELIC,1989,7,30.24000000
SELIC,1989,7,30.60380000
SELIC,1989,7,30.22300000
SELIC,1989,7,28.81810000
SELIC,1989,7,28.11160000
SELIC,1989,7,27.00460000
SELIC,1989,8,26.94170000
SELIC,1989,8,26.29620000
SELIC,1989,8,25.65830000
SELIC,1989,8,25.75670000
SELIC,1989,8,25.85170000
SELIC,1989,8,25.83700000
SELIC,1989,8,25.90480000
SELIC,1989,8,26.40810000
SELIC,1989,8,26.59360000
SELIC,1989,8,26.44550000
SELIC,1989,8,26.31110000
SELIC,1989,8,25.96720000
SELIC,1989,8,25.48100000
SELIC,1989,8,25.45210000
SELIC,1989,8,25.86440000
SELIC,1989,8,25.69470000
SELIC,1989,8,25.38370000
SELIC,1989,8,25.79680000
SELIC,1989,8,26.57480000
SELIC,1989,8,26.81260000
SELIC,1989,8,28.50290000
SELIC,1989,8,32.80770000
SELIC,1989,8,38.70130000
SELIC,1989,9,49.07020000
SELIC,1989,9,48.76490000
SELIC,1989,9,49.50440000
SELIC,1989,9,48.89020000
SELIC,1989,9,49.09760000
SELIC,1989,9,49.19990000
SELIC,1989,9,48.83260000
SELIC,1989,9,48.83930000
SELIC,1989,9,50.37000000
SELIC,1989,9,52.05190000
SELIC,1989,9,52.19620000
SELIC,1989,9,52.05900000
SELIC,1989,9,52.52260000
SELIC,1989,9,53.18880000
SELIC,1989,9,78.54590000
SELIC,1989,9,88.40260000
SELIC,1989,9,91.53010000
SELIC,1989,9,94.24820000
SELIC,1989,9,96.37700000
SELIC,1989,9,94.92880000
SELIC,1989,10,99.93260000
SELIC,1989,10,97.44580000
SELIC,1989,10,98.78950000
SELIC,1989,10,99.81630000
SELIC,1989,10,105.32580000
SELIC,1989,10,101.83880000
SELIC,1989,10,98.35760000
SELIC,1989,10,107.56120000
SELIC,1989,10,109.13970000
SELIC,1989,10,107.88560000
SELIC,1989,10,107.19400000
SELIC,1989,10,105.52780000
SELIC,1989,10,106.50700000
SELIC,1989,10,106.69650000
SELIC,1989,10,105.36190000
SELIC,1989,10,105.77370000
SELIC,1989,10,105.78080000
SELIC,1989,10,105.61450000
SELIC,1989,10,106.82070000
SELIC,1989,10,129.86320000
SELIC,1989,10,138.71820000
SELIC,1989,11,151.36340000
SELIC,1989,11,148.13960000
SELIC,1989,11,146.30360000
SELIC,1989,11,143.01050000
SELIC,1989,11,142.28150000
SELIC,1989,11,141.28590000
SELIC,1989,11,139.74350000
SELIC,1989,11,139.38190000
SELIC,1989,11,138.73710000
SELIC,1989,11,137.46570000
SELIC,1989,11,137.80350000
SELIC,1989,11,137.84120000
SELIC,1989,11,136.00170000
SELIC,1989,11,136.52210000
SELIC,1989,11,136.07590000
SELIC,1989,11,139.00220000
SELIC,1989,11,144.11630000
SELIC,1989,11,147.11330000
SELIC,1989,11,151.42550000
